id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Melbourne,2008-07-01,9.5,15.4,2.0,2.8,7.0,63.0,37.0,35.0,60.0,38.0,1006.8,1010.3,1.0,7.0,11.0,14.6,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-02,11.0,14.5,0.6,5.2,4.0,63.0,30.0,35.0,66.0,52.0,1013.4,1016.2,7.0,4.0,11.8,13.7,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-03,8.4,14.1,1.4,2.0,0.8,39.0,17.0,24.0,72.0,58.0,1024.8,1024.3,7.0,7.0,10.6,13.9,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-04,9.1,14.5,0.6,1.8,4.2,19.0,9.0,7.0,87.0,49.0,1030.2,1029.0,7.0,6.0,10.2,13.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,0.932472,0.361242,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-05,4.3,15.5,0.0,0.8,8.4,52.0,24.0,30.0,81.0,52.0,1028.9,1024.9,2.0,5.0,5.5,14.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,0.445738,-0.895163,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-06,5.5,15.4,0.0,2.8,3.0,74.0,31.0,44.0,68.0,48.0,1023.1,1020.1,6.0,6.0,11.6,14.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-07,11.5,14.3,0.0,3.0,1.0,57.0,28.0,22.0,73.0,63.0,1016.3,1012.9,8.0,7.0,12.2,13.3,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-08,6.9,10.4,5.0,1.2,0.3,37.0,13.0,11.0,80.0,71.0,1017.1,1017.0,8.0,7.0,7.3,10.3,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-09,3.6,14.8,1.2,0.4,6.5,35.0,11.0,17.0,95.0,61.0,1023.1,1019.6,1.0,7.0,4.2,13.1,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-10,4.2,13.5,3.0,2.2,7.0,69.0,15.0,46.0,87.0,33.0,1009.4,1006.7,6.0,3.0,9.0,12.2,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,-0.982973,-0.18375,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-11,7.4,13.5,0.2,1.8,5.6,52.0,26.0,26.0,71.0,56.0,1016.3,1018.5,3.0,6.0,9.2,13.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-12,6.6,11.3,0.0,2.0,0.0,91.0,22.0,46.0,68.0,53.0,1023.2,1018.5,7.0,8.0,8.4,10.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
Melbourne,2008-07-13,8.4,14.3,0.0,3.8,4.2,87.0,33.0,44.0,49.0,55.0,1017.1,1014.4,7.0,4.0,11.3,13.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
