id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Darwin,2008-07-01,20.0,33.1,0.0,4.4,11.0,41.0,13.0,17.0,81.0,32.0,1016.0,1012.1,1.0,2.0,25.4,32.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,0.445738,0.895163,-0.273663,0.961826,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-02,19.4,32.4,0.0,6.0,10.4,50.0,15.0,28.0,81.0,17.0,1016.8,1012.4,1.0,1.0,24.3,31.9,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,0.18375,0.739009,0.673696,0.739009,0.673696,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-03,18.2,31.8,0.0,8.0,11.0,46.0,22.0,19.0,38.0,24.0,1017.2,1013.0,0.0,1.0,24.3,31.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,-0.602635,-0.798017,-0.850217,0.526432,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-04,17.3,30.7,0.0,7.0,10.4,44.0,22.0,13.0,55.0,16.0,1017.3,1013.6,2.0,6.0,21.3,29.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,0.739009,0.673696,0.739009,0.673696,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-05,15.5,30.8,0.0,7.0,10.8,46.0,20.0,19.0,37.0,16.0,1016.3,1012.6,1.0,1.0,22.2,29.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,-0.995734,-0.273663,-0.961826,0.739009,0.673696,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-06,16.2,31.9,0.0,7.2,10.7,41.0,11.0,13.0,62.0,18.0,1015.8,1012.2,0.0,0.0,22.8,30.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,-0.798017,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-07,17.0,32.7,0.0,5.2,7.8,48.0,11.0,22.0,54.0,18.0,1016.7,1013.1,5.0,2.0,23.3,31.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-08,19.6,30.8,0.0,9.2,10.6,54.0,20.0,33.0,36.0,12.0,1018.2,1014.6,1.0,0.0,22.3,30.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-09,17.3,29.2,0.0,9.6,10.6,50.0,31.0,24.0,26.0,15.0,1019.1,1015.2,1.0,0.0,20.3,28.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
Darwin,2008-07-10,17.1,30.3,0.0,9.2,11.1,48.0,17.0,13.0,33.0,14.0,1018.3,1013.2,1.0,1.0,19.5,28.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,1,0,0,0,0,0,0,0,0,0
