id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
AliceSprings,2008-12-01,19.6,37.6,0.0,11.2,9.8,87.0,20.0,11.0,17.0,16.0,1010.5,1005.8,0.0,3.0,30.4,37.2,0.0,1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0.739009,-0.673696,0.739009,-0.673696,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-02,21.0,39.1,1.2,9.0,12.2,41.0,24.0,9.0,18.0,13.0,1009.3,1004.6,2.0,5.0,32.5,38.2,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0.932472,0.361242,0.092268,-0.995734,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-03,22.9,40.9,0.0,11.6,12.6,48.0,7.0,24.0,17.0,11.0,1006.3,1003.4,0.0,3.0,35.0,40.4,0.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0.445738,0.895163,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-04,24.7,40.5,0.0,16.0,7.8,72.0,2.0,22.0,29.0,24.0,1008.7,1006.9,3.0,6.0,32.3,36.5,0.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,-0.982973,0.18375,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-05,23.4,32.4,0.2,12.2,4.1,46.0,9.0,17.0,58.0,43.0,1014.0,1010.7,7.0,6.0,26.8,31.1,0.0,1.0,1.0,0.0,1.0,0.0,0.739009,-0.673696,-0.602635,0.798017,0.092268,-0.995734,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-06,21.7,25.1,2.6,8.4,0.2,35.0,19.0,11.0,90.0,78.0,1014.3,1011.1,8.0,7.0,21.9,22.9,1.0,1.0,1.0,0.0,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-07,20.9,25.7,4.8,4.6,2.1,31.0,11.0,17.0,70.0,77.0,1011.4,1009.9,7.0,8.0,25.0,24.3,1.0,0.0,1.0,0.0,1.0,0.0,-0.273663,0.961826,-0.982973,0.18375,-0.982973,0.18375,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-08,17.7,34.6,0.6,3.0,12.2,26.0,15.0,9.0,63.0,27.0,1010.9,1005.9,3.0,1.0,24.5,33.6,0.0,0.0,1.0,0.0,1.0,0.0,0.445738,-0.895163,0.445738,0.895163,-0.982973,0.18375,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-09,24.4,39.0,0.0,8.0,11.0,50.0,28.0,11.0,40.0,20.0,1006.2,1002.6,3.0,3.0,32.5,38.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.850217,-0.526432,-0.982973,-0.18375,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
AliceSprings,2008-12-10,25.3,38.6,0.0,11.8,8.7,54.0,22.0,35.0,38.0,51.0,1005.9,1004.4,4.0,7.0,32.8,29.6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
