id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
MountGinini,2008-12-01,5.2,13.0,0.4,61.0,22.0,33.0,36.0,34.0,1005.6,1003.6,19.6,23.1,0.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-02,3.0,15.0,0.4,48.0,26.0,24.0,66.0,51.0,1008.8,1006.3,7.1,14.2,0.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-03,6.0,15.0,0.0,50.0,33.0,30.0,58.0,50.0,1005.7,1005.9,9.8,14.2,0.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,1.0,0.0,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-04,2.0,15.0,0.0,43.0,11.0,15.0,82.0,52.0,1017.7,1014.0,6.9,13.4,0.0,1.0,1.0,0.0,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-05,8.0,17.8,3.0,35.0,6.0,11.0,91.0,47.0,1011.7,1007.7,15.5,25.6,1.0,0.0,1.0,0.0,1.0,0.0,0.739009,0.673696,-0.273663,-0.961826,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-06,9.4,17.0,0.4,46.0,11.0,30.0,48.0,45.0,1007.6,1004.8,20.8,14.8,0.0,0.0,1.0,0.0,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-07,6.0,16.0,0.0,56.0,30.0,24.0,72.0,30.0,1007.0,1005.2,9.5,15.5,0.0,0.0,1.0,0.0,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-08,1.7,16.0,0.0,39.0,11.0,22.0,55.0,45.0,1012.7,1008.1,16.2,14.2,0.0,0.0,1.0,0.0,1.0,0.0,-0.602635,-0.798017,0.445738,-0.895163,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-09,6.0,17.9,0.0,41.0,22.0,17.0,43.0,33.0,1009.5,1004.6,11.0,17.2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-10,6.5,17.8,2.0,39.0,6.0,13.0,53.0,64.0,1006.5,1007.0,19.2,15.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.273663,-0.961826,0.932472,0.361242,0.445738,0.895163,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-11,5.6,13.1,0.6,41.0,9.0,20.0,68.0,49.0,1012.4,1011.0,15.9,21.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-12,4.9,14.0,5.0,46.0,6.0,26.0,92.0,90.0,1012.7,1006.7,12.9,7.9,1.0,1.0,1.0,0.0,1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-13,6.0,13.8,46.0,67.0,37.0,37.0,100.0,65.0,992.8,992.6,9.1,17.9,1.0,1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-14,2.8,8.0,9.0,44.0,24.0,24.0,52.0,100.0,996.2,996.8,15.4,5.5,1.0,0.0,1.0,0.0,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-15,1.0,15.0,0.0,41.0,11.0,20.0,94.0,68.0,1006.5,1005.6,5.5,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,-0.602635,0.798017,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-16,2.0,15.0,0.0,39.0,20.0,22.0,61.0,70.0,1011.2,1008.6,8.3,12.6,0.0,0.0,1.0,0.0,1.0,0.0,-0.602635,-0.798017,-0.850217,-0.526432,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-17,7.0,15.0,0.0,37.0,17.0,24.0,84.0,100.0,1010.5,1008.7,11.8,7.8,0.0,1.0,1.0,0.0,1.0,0.0,-0.602635,-0.798017,1.0,0.0,-0.850217,-0.526432,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-18,6.4,14.0,12.0,46.0,13.0,26.0,72.0,39.0,1003.8,1000.5,17.5,22.9,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.445738,-0.895163,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-19,2.0,11.8,4.0,46.0,20.0,19.0,89.0,58.0,1005.2,1006.3,4.8,10.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.982973,-0.18375,-0.850217,-0.526432,0.932472,0.361242,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-20,-1.0,13.0,0.0,41.0,13.0,11.0,57.0,65.0,1018.3,1016.2,11.8,11.7,0.0,0.0,1.0,0.0,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0.739009,-0.673696,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-21,3.0,15.4,0.0,33.0,13.0,11.0,61.0,57.0,1020.1,1015.8,9.6,14.9,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,-0.850217,0.526432,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-22,6.7,20.0,0.0,37.0,9.0,19.0,61.0,56.0,1016.2,1011.2,16.5,18.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.273663,-0.961826,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-23,11.0,19.0,1.0,37.0,28.0,17.0,100.0,100.0,1010.3,1007.8,11.0,15.4,0.0,0.0,1.0,0.0,0.0,1.0,-0.982973,-0.18375,0.092268,-0.995734,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-24,8.0,14.7,0.4,26.0,11.0,11.0,100.0,99.0,1012.6,1010.9,10.0,14.4,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,-0.273663,-0.961826,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-25,8.2,20.0,0.0,31.0,7.0,17.0,71.0,42.0,1013.3,1010.3,18.1,19.1,0.0,0.0,1.0,0.0,0.0,1.0,-0.982973,0.18375,-0.850217,-0.526432,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-26,11.0,22.0,0.2,35.0,15.0,20.0,53.0,36.0,1012.6,1008.9,14.4,20.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-27,13.0,18.0,0.0,59.0,24.0,17.0,72.0,100.0,1008.4,1005.1,15.3,12.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-28,10.0,20.0,11.0,44.0,26.0,28.0,100.0,38.0,1006.2,1002.1,11.9,28.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-29,10.0,17.0,0.4,56.0,20.0,26.0,74.0,35.0,1003.7,1001.1,13.3,26.2,0.0,0.0,1.0,0.0,0.0,1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-30,5.0,10.0,0.0,50.0,37.0,31.0,65.0,100.0,1001.6,1001.6,8.4,5.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2008-12-31,3.0,14.0,2.0,48.0,20.0,22.0,78.0,53.0,1001.7,1001.7,6.1,13.1,1.0,0.0,1.0,0.0,0.0,1.0,0.932472,0.361242,-0.850217,-0.526432,0.092268,0.995734,0,1,0,0,0,0,0,0,0,0,0
MountGinini,2009-01-01,5.0,16.0,0.0,65.0,31.0,39.0,76.0,53.0,1002.3,1000.6,9.7,15.3,0.0,0.0,0.866025,0.5,0.0,1.0,0.932472,0.361242,1.0,0.0,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
MountGinini,2009-01-02,1.0,16.1,0.0,43.0,13.0,15.0,32.0,32.0,1009.7,1009.0,7.1,15.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
